375705,0.002930,0.018066,1.060547,-0.671387,0.183105,0.244141,193.056488,0.016634,0.850055,"1
"
375810,-0.003418,0.019043,1.060059,-0.610352,0.183105,0.122070,193.054428,0.022819,0.847897,"1
"
375916,-0.010254,0.010742,1.069336,-0.671387,0.366211,0.244141,193.052383,0.028931,0.851566,"0
"
376021,-0.008789,0.007813,1.026367,-0.610352,0.427246,0.183105,193.051224,0.029418,0.857553,"0
"
376084,-0.000977,0.018066,1.027832,-0.732422,0.488281,0.122070,193.050217,0.007032,0.854972,"0
"
376189,-0.011230,0.008789,1.025391,-0.671387,0.488281,0.183105,193.047180,0.004592,0.856659,"0
"
376294,0.005859,0.013184,1.044922,-0.732422,0.183105,0.183105,193.045715,0.006704,0.860800,"0
"
376399,-0.003418,0.012695,1.051758,-0.610352,0.122070,0.244141,193.042007,359.999908,0.861529,"0
"
376505,0.006836,0.005371,1.064453,-0.671387,0.183105,0.244141,193.040527,0.000698,0.869953,"0
"
376611,-0.007324,0.132324,0.922363,0.610352,-0.122070,-1.770019,193.039719,0.003493,0.872079,"0
"
376716,0.056641,0.010254,0.947754,-1.220703,0.122070,-0.793457,193.093964,359.067902,0.905873,"0
"
376823,0.060547,0.006348,1.111816,-1.159668,-0.915527,-0.122070,193.133713,358.607605,0.826609,"0
"
376886,0.030273,0.020996,1.021973,-2.197266,-0.854492,-3.112793,193.239761,358.202484,0.740034,"1
"
376993,0.045410,0.028320,1.031250,0.244141,-1.098633,-1.342773,193.526031,357.925903,0.668009,"2
"
377099,0.019043,0.024414,0.953613,-1.342773,0.854492,0.427246,193.574005,357.640015,0.646626,"6
"
377205,0.074707,0.026367,0.971680,-1.892090,-0.854492,0.305176,193.519470,357.436737,0.598276,"6
"
377312,0.015625,-0.019043,1.104980,1.342773,1.342773,-0.610352,193.540970,357.311737,0.566323,"6
"
377418,-0.025391,-0.004883,0.952637,-1.770019,1.708984,-1.647949,193.671555,357.165436,0.561517,"6
"
377482,-0.001953,0.004395,1.233887,-2.136230,0.061035,-1.037598,193.809494,357.100525,0.522861,"8
"
377588,0.056641,-0.023438,1.212891,0.366211,2.929687,-2.014160,193.964233,357.052734,0.489002,"9
"
377695,0.114746,0.009277,0.742676,-1.220703,0.671387,-0.183105,194.082306,357.229736,0.473597,"11
"
377801,0.079590,0.056641,1.062988,-1.403808,-1.647949,1.098633,194.099304,357.122131,0.477536,"13
"
377908,-0.017090,0.017090,0.901367,-0.793457,-0.183105,0.366211,194.080780,357.190338,0.465959,"13
"
378014,0.047852,0.046875,0.793945,-3.723144,-3.967285,0.671387,194.085068,357.240540,0.444829,"13
"
378120,0.037598,0.034180,1.004395,0.671387,0.122070,1.464844,194.005127,357.087585,0.373296,"13
"
378184,-0.032227,0.027344,0.967773,0.122070,2.258301,2.624511,193.862762,357.400696,0.440556,"12
"
