time(ms), aX , aY, aZ, , gX, gY, GZ, mX, mY, mZ, q0, q1, q2, q3
1496, -0.001953,-0.002930,1.006348, -0.671387,0.427246,0.610352, -2.700675,5.101275,-36.459114, 0.999949,-0.003216,0.002797,0.009189
1596, 0.002441,-0.010254,1.000977, -0.671387,0.305176,0.732422, -0.450113,5.701426,-34.958740, 0.999941,-0.003655,0.002838,0.009812
1696, -0.004883,-0.003906,1.006348, -0.610352,0.305176,0.671387, 0.000000,5.701426,-37.359341, 0.999933,-0.004032,0.002863,0.010454
1796, -0.004395,-0.003418,1.001465, -0.549316,0.305176,0.549316, -1.500375,6.001501,-37.659416, 0.999927,-0.004360,0.002982,0.010872
1896, -0.001465,0.001953,1.004883, -0.610352,0.305176,0.793457, -0.900225,4.351088,-37.959492, 0.999920,-0.004680,0.003039,0.011341
1996, -0.007813,-0.002441,1.010742, -0.671387,0.305176,0.793457, 0.600150,4.501125,-37.659416, 0.999913,-0.004967,0.003111,0.011837
2096, -0.006836,0.006348,1.005371, -0.610352,0.305176,0.915527, -1.200300,4.951238,-38.109528, 0.999904,-0.005195,0.003096,0.012503
2197, -0.005371,0.001465,0.999023, -0.549316,0.244141,0.854492, -0.900225,4.801200,-36.909229, 0.999893,-0.005435,0.003128,0.013198
2297, -0.003418,-0.004395,0.995117, -0.488281,0.244141,0.732422, -1.650413,4.051013,-37.509377, 0.999883,-0.005628,0.003130,0.013877
2397, -0.004395,0.000000,1.004395, -0.610352,0.244141,0.793457, 0.150038,4.051013,-37.509377, 0.999872,-0.005834,0.003095,0.014564
2497, -0.010254,-0.002930,0.999023, -0.549316,0.244141,0.793457, -0.750188,4.201050,-37.359341, 0.999861,-0.006022,0.003026,0.015254
2597, -0.004883,-0.000488,1.001465, -0.549316,0.244141,0.671387, -0.300075,5.101275,-37.509377, 0.999849,-0.006147,0.003033,0.015938
2698, -0.003418,0.000977,1.000000, -0.549316,0.305176,0.854492, -0.900225,3.600900,-38.559639, 0.999837,-0.006335,0.003066,0.016638
2798, 0.000000,-0.012695,0.997559, -0.549316,0.305176,0.732422, -1.500375,3.900975,-36.759190, 0.999824,-0.006453,0.003012,0.017355
2898, -0.007324,-0.003906,0.987305, -0.610352,0.366211,0.854492, -2.550638,5.701426,-38.709679, 0.999810,-0.006575,0.003090,0.018103
2998, 0.005371,0.007813,1.011719, -0.549316,0.244141,0.854492, -1.350338,5.401350,-39.609901, 0.999795,-0.006675,0.003121,0.018883
3098, -0.001465,-0.007324,1.001465, -0.671387,0.305176,1.098633, -1.350338,4.351088,-38.859715, 0.999779,-0.006738,0.003197,0.019650
3198, 0.001953,-0.004395,1.008301, -0.610352,0.122070,0.915527, -1.650413,4.351088,-38.259563, 0.999763,-0.006801,0.003211,0.020452
3298, -0.008789,-0.000977,1.011719, -0.793457,0.366211,1.037598, -0.750188,6.001501,-39.759941, 0.999744,-0.006934,0.003292,0.021299
3398, -0.006348,0.002441,1.023926, -0.610352,0.488281,1.098633, -1.500375,4.951238,-40.810204, 0.999723,-0.007076,0.003418,0.022169
3498, 0.005371,-0.006836,1.009277, -0.549316,0.183105,1.037598, -1.200300,4.501125,-39.759941, 0.999703,-0.007116,0.003448,0.023043
3599, 0.003906,-0.000488,1.009277, -0.671387,0.427246,0.915527, -2.100525,4.801200,-39.609901, 0.999682,-0.007271,0.003486,0.023897
3699, -0.009277,-0.002441,1.007324, -0.671387,0.183105,0.976562, -1.500375,5.251313,-39.459866, 0.999661,-0.007376,0.003512,0.024734
3799, -0.003906,-0.007324,0.998047, -0.732422,0.183105,1.037598, -2.400600,4.801200,-39.309826, 0.999639,-0.007443,0.003463,0.025581
3899, 0.006836,-0.000977,1.007813, -0.610352,0.305176,1.037598, -1.350338,4.801200,-39.909977, 0.999617,-0.007528,0.003426,0.026423
3999, -0.005371,0.000977,1.001465, -0.671387,0.183105,0.976562, -1.200300,4.951238,-40.810204, 0.999594,-0.007532,0.003480,0.027254
4099, 0.003906,0.006836,1.019043, -0.610352,0.244141,0.854492, -0.750188,5.251313,-39.159790, 0.999572,-0.007599,0.003407,0.028056
4199, -0.000977,-0.000488,1.011719, -0.610352,0.244141,0.976562, -1.350338,4.051013,-39.609901, 0.999547,-0.007741,0.003364,0.028906
4299, 0.005859,0.001465,1.007324, -0.549316,0.244141,0.854492, 0.150038,5.401350,-39.909977, 0.999522,-0.007778,0.003388,0.029723
4399, 0.000000,-0.003418,1.017578, -0.610352,0.244141,0.976562, -0.900225,4.351088,-40.360088, 0.999498,-0.007818,0.003395,0.030523
4500, -0.002441,-0.003418,1.010742, -0.671387,0.183105,0.854492, -1.350338,4.051013,-38.859715, 0.999471,-0.007962,0.003382,0.031335
4600, 0.002441,-0.005859,1.001953, -0.671387,0.244141,0.976562, -0.750188,5.251313,-39.759941, 0.999446,-0.007950,0.003376,0.032143
4700, 0.010742,-0.003906,0.996582, -0.549316,0.366211,0.915527, -1.200300,4.501125,-38.109528, 0.999419,-0.008094,0.003395,0.032923
4800, -0.000977,0.004395,1.001953, -0.549316,0.183105,0.915527, -2.100525,5.101275,-38.859715, 0.999393,-0.008108,0.003350,0.033716
4900, -0.000977,-0.000977,1.020508, -0.671387,0.183105,0.915527, -1.200300,5.701426,-38.709679, 0.999366,-0.008146,0.003334,0.034488
5000, 0.004395,0.000488,1.014648, -0.732422,0.183105,0.915527, -0.900225,4.801200,-38.859715, 0.999338,-0.008245,0.003309,0.035279
5100, -0.000488,-0.003906,1.000000, -0.610352,0.122070,0.915527, -2.400600,4.801200,-38.859715, 0.999310,-0.008228,0.003318,0.036076
5200, -0.002930,-0.006836,1.013672, -0.610352,0.244141,0.854492, -2.250563,4.951238,-39.759941, 0.999281,-0.008275,0.003270,0.036848
5301, -0.006348,0.002930,0.997559, -0.610352,0.183105,0.915527, -1.350338,5.101275,-38.859715, 0.999252,-0.008300,0.003284,0.037620
5401, 0.000000,0.003906,1.008789, -0.610352,0.183105,0.976562, -1.650413,4.351088,-38.559639, 0.999224,-0.008249,0.003280,0.038381
5501, 0.003906,-0.001465,1.003906, -0.549316,0.183105,0.915527, -1.350338,6.151538,-38.859715, 0.999193,-0.008272,0.003245,0.039164
5601, 0.005371,0.001953,1.008301, -0.671387,0.244141,0.854492, -0.600150,5.851463,-37.509377, 0.999163,-0.008326,0.003318,0.039918
5701, -0.002930,-0.008301,1.013672, -0.671387,0.244141,0.854492, -1.350338,4.051013,-36.459114, 0.999131,-0.008342,0.003252,0.040711
5801, 0.001465,-0.001953,1.008789, -0.610352,0.244141,0.854492, -0.450113,6.001501,-37.659416, 0.999099,-0.008361,0.003283,0.041468
5901, 0.000000,-0.004395,1.014160, -0.610352,0.305176,0.976562, -2.250563,5.701426,-38.409603, 0.999068,-0.008258,0.003335,0.042240
6001, -0.003418,-0.000977,1.020996, -0.732422,0.305176,0.915527, -1.500375,5.251313,-38.109528, 0.999034,-0.008329,0.003233,0.043022
6102, -0.007324,0.002441,1.014160, -0.549316,0.366211,0.793457, -0.750188,4.201050,-38.709679, 0.999001,-0.008319,0.003287,0.043775
6202, -0.001465,-0.015625,1.023438, -0.732422,0.244141,0.854492, -1.200300,5.251313,-37.359341, 0.998966,-0.008355,0.003334,0.044561
6302, 0.003906,-0.009277,0.996094, -0.610352,0.305176,0.915527, -0.600150,5.101275,-38.259563, 0.998931,-0.008397,0.003402,0.045320
6402, 0.003906,-0.001953,1.005371, -0.488281,0.244141,0.854492, -0.900225,4.801200,-39.309826, 0.998898,-0.008352,0.003318,0.046073
6502, -0.002441,-0.007324,1.008301, -0.610352,0.305176,0.915527, -1.500375,4.951238,-38.709679, 0.998862,-0.008304,0.003310,0.046855
6602, -0.001465,-0.001953,1.009277, -0.671387,0.122070,0.854492, -2.100525,5.401350,-38.859715, 0.998824,-0.008311,0.003284,0.047654
6702, 0.000000,0.002441,1.035645, -0.671387,0.244141,0.976562, -0.450113,4.501125,-37.659416, 0.998788,-0.008293,0.003229,0.048407
6803, 0.000977,-0.004395,1.008789, -0.610352,0.305176,0.976562, -1.200300,5.251313,-38.409603, 0.998751,-0.008308,0.003218,0.049171
6903, 0.002930,0.001465,1.002441, -0.610352,0.244141,0.854492, -0.600150,4.351088,-39.309826, 0.998712,-0.008248,0.003225,0.049956
7003, -0.005859,-0.004883,0.994629, -0.610352,0.244141,0.854492, 0.000000,5.701426,-38.409603, 0.998674,-0.008208,0.003209,0.050718
7103, 0.000977,-0.007324,0.995117, -0.610352,0.183105,1.037598, -0.450113,4.201050,-37.659416, 0.998633,-0.008211,0.003145,0.051529
7203, -0.010742,0.003906,1.010254, -0.610352,0.183105,0.854492, -1.350338,4.801200,-39.309826, 0.998592,-0.008163,0.003109,0.052325
7303, -0.003906,0.000488,1.007324, -0.610352,0.183105,0.915527, -0.900225,6.151538,-39.309826, 0.998552,-0.008248,0.003137,0.053062
7403, -0.012695,-0.001953,1.013672, -0.549316,0.305176,0.793457, -1.500375,3.900975,-39.159790, 0.998511,-0.008222,0.003114,0.053839
7503, -0.004395,0.001953,1.000000, -0.549316,0.183105,0.854492, -0.900225,4.351088,-37.959492, 0.998469,-0.008216,0.003150,0.054608
7604, -0.002930,0.001465,1.005859, -0.610352,0.244141,0.854492, -1.800450,4.951238,-39.159790, 0.998425,-0.008205,0.003149,0.055407
7703, 0.004395,-0.000488,1.014648, -0.610352,0.244141,0.854492, -2.400600,5.101275,-39.609901, 0.998381,-0.008216,0.003187,0.056187
7804, -0.001465,-0.001953,1.014160, -0.488281,0.305176,0.854492, -1.500375,4.951238,-38.109528, 0.998338,-0.008184,0.003293,0.056954
7904, 0.002930,-0.001953,1.020996, -0.671387,0.183105,0.915527, -1.200300,4.951238,-38.709679, 0.998294,-0.008178,0.003332,0.057712
8004, -0.006348,0.000000,0.986816, -0.549316,0.183105,0.854492, 0.150038,4.351088,-38.259563, 0.998248,-0.008233,0.003345,0.058503
8104, -0.003418,-0.003906,1.012207, -0.671387,0.183105,0.915527, -1.650413,5.101275,-39.309826, 0.998201,-0.008198,0.003286,0.059301
8204, 0.005371,-0.002930,1.009277, -0.610352,0.305176,0.915527, -0.300075,4.801200,-39.609901, 0.998155,-0.008197,0.003304,0.060075
8304, -0.002930,0.005371,1.003906, -0.610352,0.366211,0.854492, -1.350338,4.351088,-39.309826, 0.998107,-0.008199,0.003317,0.060863
8404, 0.002441,-0.004883,1.004395, -0.610352,0.244141,0.976562, -0.900225,4.351088,-39.609901, 0.998059,-0.008174,0.003302,0.061656
8504, -0.002930,0.000977,1.004883, -0.671387,0.244141,0.976562, -1.350338,5.851463,-38.859715, 0.998008,-0.008237,0.003309,0.062459
8605, -0.003418,-0.011719,0.996094, -0.549316,0.244141,0.854492, -0.900225,6.151538,-38.859715, 0.997958,-0.008270,0.003291,0.063254
8705, 0.003906,0.003906,1.005371, -0.610352,0.244141,0.793457, -0.600150,5.101275,-39.309826, 0.997909,-0.008283,0.003250,0.064025
8805, -0.004883,-0.004395,1.000977, -0.610352,0.305176,0.793457, 0.000000,5.701426,-38.709679, 0.997862,-0.008325,0.003165,0.064743
8905, -0.004883,-0.003906,1.007813, -0.610352,0.183105,0.854492, -0.900225,5.851463,-39.909977, 0.997813,-0.008265,0.003208,0.065504
9005, 0.005859,-0.008789,1.012207, -0.671387,0.244141,0.976562, -0.750188,3.450863,-39.159790, 0.997761,-0.008351,0.003195,0.066272
9105, 0.002441,0.000488,0.989258, -0.671387,0.305176,1.037598, -0.450113,4.201050,-38.709679, 0.997711,-0.008416,0.003187,0.067027
9205, 0.006348,-0.002441,1.005371, -0.610352,0.244141,0.915527, 0.150038,4.351088,-38.859715, 0.997661,-0.008366,0.003228,0.067771
9305, -0.011719,-0.006836,1.007813, -0.610352,0.122070,0.854492, -2.100525,6.901725,-38.859715, 0.997609,-0.008415,0.003154,0.068529
9406, -0.002441,-0.009277,1.019043, -0.671387,0.305176,0.793457, -1.200300,6.001501,-38.109528, 0.997557,-0.008434,0.003211,0.069276
9506, 0.000000,-0.003906,1.002441, -0.610352,0.488281,0.915527, -0.450113,3.450863,-38.109528, 0.997505,-0.008398,0.003242,0.070018
9606, -0.002441,-0.000488,1.001953, -0.549316,0.366211,0.915527, -0.600150,5.401350,-38.859715, 0.997449,-0.008383,0.003261,0.070816
9706, -0.007813,0.001953,0.992676, -0.671387,0.122070,0.854492, -2.400600,4.351088,-39.609901, 0.997393,-0.008446,0.003224,0.071587
9806, -0.005859,-0.003906,1.010742, -0.671387,0.305176,0.793457, -2.100525,5.101275,-39.609901, 0.997339,-0.008399,0.003237,0.072339
9906, -0.005859,-0.001953,1.010742, -0.549316,0.244141,0.793457, 0.300075,4.501125,-39.159790, 0.997283,-0.008372,0.003295,0.073110
10006, -0.002930,0.005371,1.013672, -0.488281,0.183105,0.854492, -0.900225,5.101275,-39.309826, 0.997228,-0.008291,0.003303,0.073873
10107, -0.003418,0.002930,1.012207, -0.549316,0.183105,0.854492, -1.500375,3.450863,-38.709679, 0.997170,-0.008254,0.003249,0.074654
10207, -0.000488,-0.002441,1.010254, -0.549316,0.183105,0.854492, -0.750188,6.001501,-38.109528, 0.997112,-0.008233,0.003248,0.075422
10307, -0.000488,-0.005371,1.010254, -0.610352,0.244141,0.915527, -0.750188,4.951238,-39.159790, 0.997056,-0.008171,0.003263,0.076167
10407, 0.006348,-0.001953,0.998047, -0.610352,0.244141,0.854492, -2.250563,6.301576,-37.359341, 0.996996,-0.008222,0.003264,0.076940
10507, 0.005371,0.003418,1.008789, -0.549316,0.183105,0.854492, -0.750188,5.701426,-38.709679, 0.996933,-0.008172,0.003268,0.077761
10607, -0.000488,0.001953,1.014648, -0.610352,0.183105,0.915527, -0.300075,5.101275,-39.609901, 0.996872,-0.008205,0.003224,0.078540
10708, 0.000977,-0.012695,1.023926, -0.610352,0.183105,0.854492, -1.500375,5.251313,-38.109528, 0.996810,-0.008176,0.003191,0.079329
10807, 0.008301,-0.002930,1.000977, -0.610352,0.305176,0.915527, 0.150038,5.851463,-38.559639, 0.996747,-0.008180,0.003170,0.080113
10908, 0.000000,0.000000,1.019043, -0.610352,0.183105,0.854492, -0.900225,3.000750,-39.609901, 0.996684,-0.008188,0.003181,0.080896
11008, -0.001953,-0.005859,1.014648, -0.671387,0.244141,0.793457, -0.450113,5.251313,-38.109528, 0.996622,-0.008199,0.003178,0.081656
11108, 0.000000,0.004883,1.024902, -0.549316,0.244141,0.854492, -0.300075,5.101275,-38.859715, 0.996555,-0.008241,0.003100,0.082471
11208, -0.004395,-0.004883,1.010742, -0.610352,0.244141,0.915527, -1.350338,6.151538,-39.609901, 0.996489,-0.008246,0.003075,0.083260
11308, 0.000488,0.002930,1.013672, -0.610352,0.305176,0.854492, -2.250563,5.701426,-40.510128, 0.996425,-0.008184,0.003100,0.084022
11408, 0.001465,0.003906,1.003906, -0.610352,0.366211,0.854492, 0.300075,5.701426,-38.409603, 0.996360,-0.008161,0.003112,0.084801
11509, -0.001465,-0.007324,1.010742, -0.549316,0.183105,0.976562, -1.650413,5.101275,-38.559639, 0.996295,-0.008112,0.003122,0.085561
11608, 0.001465,0.000488,1.024414, -0.549316,0.305176,0.976562, -1.200300,4.951238,-39.759941, 0.996230,-0.008139,0.003085,0.086309
11709, -0.005371,0.000488,1.020508, -0.610352,0.244141,0.854492, -0.900225,5.851463,-39.309826, 0.996164,-0.008119,0.003002,0.087082
11809, -0.002441,0.002930,1.007324, -0.488281,0.305176,0.854492, -2.250563,4.501125,-39.159790, 0.996099,-0.008144,0.003026,0.087812
11909, -0.001465,0.006348,1.002441, -0.610352,0.305176,0.854492, -0.300075,5.401350,-38.859715, 0.996033,-0.008136,0.002965,0.088557
12009, -0.008301,0.001953,1.005859, -0.427246,0.244141,0.793457, -1.200300,4.201050,-39.159790, 0.995962,-0.008152,0.002965,0.089351
12109, -0.013184,0.010254,0.997559, -0.610352,0.122070,0.854492, -1.500375,4.201050,-39.159790, 0.995893,-0.008157,0.002964,0.090119
12209, 0.000488,-0.006348,0.998535, -0.610352,0.305176,0.854492, -1.350338,5.101275,-39.909977, 0.995822,-0.008133,0.002974,0.090899
12309, -0.000488,-0.004883,1.010742, -0.549316,0.366211,0.793457, -1.500375,6.001501,-39.159790, 0.995753,-0.008149,0.003046,0.091659
12409, -0.000977,-0.003906,1.006348, -0.549316,0.122070,0.915527, -2.100525,5.101275,-38.559639, 0.995682,-0.008200,0.002939,0.092420
12510, -0.002930,0.000000,1.011719, -0.549316,0.305176,0.915527, -0.900225,4.351088,-39.309826, 0.995610,-0.008205,0.002987,0.093195
12610, 0.006348,-0.008301,1.012207, -0.610352,0.244141,0.915527, -0.900225,4.051013,-40.360088, 0.995540,-0.008164,0.003027,0.093936
12710, -0.005859,-0.006348,1.007324, -0.549316,0.305176,0.915527, -0.450113,4.201050,-38.109528, 0.995463,-0.008212,0.002976,0.094744
12810, -0.004395,-0.000488,1.005371, -0.671387,0.366211,0.915527, -2.100525,5.851463,-39.909977, 0.995389,-0.008234,0.002948,0.095524
12910, -0.002930,0.000488,1.017090, -0.671387,0.183105,0.915527, 0.000000,4.951238,-39.159790, 0.995313,-0.008223,0.002934,0.096315
13010, -0.010254,-0.007813,1.014160, -0.610352,0.305176,0.915527, -0.750188,4.501125,-39.159790, 0.995236,-0.008180,0.002940,0.097102
13110, -0.002441,0.002441,1.018555, -0.671387,0.183105,0.854492, -0.450113,6.001501,-38.109528, 0.995162,-0.008201,0.002944,0.097861
13211, -0.006348,-0.007324,1.005859, -0.488281,0.122070,0.976562, -1.800450,5.251313,-38.709679, 0.995086,-0.008225,0.002934,0.098628
13311, -0.004883,0.009766,1.020996, -0.610352,0.244141,0.976562, -0.900225,4.351088,-39.309826, 0.995008,-0.008268,0.002977,0.099403
13411, -0.008301,-0.008301,1.008301, -0.610352,0.366211,0.915527, -0.450113,4.201050,-38.109528, 0.994928,-0.008236,0.002972,0.100204
13511, -0.005371,-0.006348,1.004883, -0.610352,0.183105,0.915527, -0.450113,5.251313,-39.759941, 0.994849,-0.008274,0.002967,0.100986
13611, 0.001465,-0.006836,0.994629, -0.549316,0.183105,0.976562, -0.300075,5.101275,-37.959492, 0.994768,-0.008243,0.003013,0.101781
13711, -0.012695,-0.000488,1.010254, -0.610352,0.183105,0.915527, -1.650413,4.801200,-38.559639, 0.994686,-0.008306,0.002994,0.102580
13811, -0.005859,0.000000,1.015625, -0.610352,0.305176,0.976562, -1.800450,5.251313,-38.409603, 0.994605,-0.008276,0.003003,0.103362
13912, -0.002441,-0.000488,1.010742, -0.671387,0.244141,0.793457, -1.650413,3.600900,-38.559639, 0.994523,-0.008338,0.003030,0.104145
14012, -0.005859,-0.006348,1.010254, -0.549316,0.305176,0.915527, 0.300075,4.951238,-39.759941, 0.994438,-0.008396,0.003036,0.104945
14112, 0.000000,0.005859,1.008789, -0.671387,0.183105,0.915527, 0.450113,4.051013,-39.609901, 0.994384,-0.008243,0.002981,0.105471
14212, -0.006836,-0.009277,0.991699, -0.671387,0.244141,0.976562, -0.450113,6.001501,-38.709679, 0.994386,-0.007819,0.002820,0.105484
14312, -0.003418,0.002441,1.010742, -0.732422,0.122070,0.793457, -1.200300,5.251313,-39.159790, 0.994392,-0.007424,0.002709,0.105464
14412, -0.005859,0.002441,1.003906, -0.488281,0.183105,0.976562, -1.200300,6.001501,-38.709679, 0.994391,-0.007050,0.002533,0.105504
14512, -0.000977,-0.006348,1.016602, -0.610352,0.244141,0.915527, -0.600150,4.801200,-40.960239, 0.994393,-0.006696,0.002379,0.105506
14612, -0.002930,-0.005371,1.005859, -0.610352,0.244141,0.976562, -0.450113,4.951238,-40.510128, 0.994392,-0.006365,0.002252,0.105538
14713, 0.000488,0.000488,1.014160, -0.610352,0.183105,0.915527, -0.900225,6.151538,-38.859715, 0.994395,-0.006075,0.002101,0.105535
14813, -0.000488,0.001465,1.000000, -0.610352,0.244141,0.915527, 0.150038,6.451613,-38.859715, 0.994396,-0.005790,0.001967,0.105546
14913, -0.004395,-0.001465,1.010742, -0.488281,0.244141,0.854492, -1.650413,6.151538,-38.559639, 0.994397,-0.005493,0.001842,0.105551
15013, -0.005859,-0.002930,0.999023, -0.610352,0.183105,0.793457, -0.600150,4.801200,-38.559639, 0.994397,-0.005199,0.001694,0.105569
15113, 0.001953,-0.008301,1.002930, -0.488281,0.305176,0.854492, -0.600150,5.401350,-39.309826, 0.994399,-0.004982,0.001628,0.105564
15213, -0.003418,-0.002441,1.020020, -0.488281,0.244141,0.854492, -0.300075,5.851463,-37.509377, 0.994402,-0.004690,0.001585,0.105548
15313, -0.001465,0.000977,1.001465, -0.488281,0.122070,0.976562, -2.400600,5.101275,-38.259563, 0.994402,-0.004541,0.001494,0.105552
15413, 0.000000,-0.000977,1.002930, -0.610352,0.183105,0.915527, -2.100525,5.401350,-39.309826, 0.994403,-0.004312,0.001465,0.105552
15513, 0.000000,-0.002930,1.002930, -0.549316,0.122070,0.915527, -1.800450,5.251313,-39.159790, 0.994405,-0.004105,0.001466,0.105541
15614, 0.003906,0.002441,1.010254, -0.488281,0.183105,0.915527, -0.750188,4.951238,-39.159790, 0.994405,-0.003960,0.001385,0.105552
15714, -0.001953,0.000488,1.002441, -0.549316,0.122070,0.915527, -0.450113,4.951238,-39.759941, 0.994407,-0.003735,0.001349,0.105538
15814, -0.000977,-0.010742,1.011230, -0.610352,0.244141,0.854492, -1.350338,5.101275,-39.309826, 0.994409,-0.003664,0.001259,0.105527
15914, -0.007813,0.001465,1.012695, -0.610352,0.305176,0.976562, -1.500375,5.251313,-37.659416, 0.994410,-0.003577,0.001262,0.105516
16014, -0.002441,-0.003906,1.007813, -0.488281,0.244141,0.915527, -0.300075,5.851463,-37.509377, 0.994413,-0.003450,0.001181,0.105497
16114, -0.004883,-0.011230,1.005859, -0.549316,0.244141,0.976562, 0.000000,4.951238,-39.759941, 0.994412,-0.003354,0.001079,0.105510
16214, 0.000488,0.001953,1.005859, -0.671387,0.183105,0.732422, -0.750188,6.301576,-38.109528, 0.994413,-0.003268,0.001065,0.105499
16314, -0.000977,-0.002930,1.002930, -0.671387,0.244141,0.732422, -1.650413,5.401350,-38.559639, 0.994420,-0.003192,0.001050,0.105443
16414, -0.006348,0.000000,0.991699, -0.610352,0.183105,0.976562, -0.600150,6.151538,-38.559639, 0.994420,-0.003100,0.001077,0.105440
16515, -0.001953,0.002441,1.007813, -0.488281,0.183105,0.854492, -2.400600,5.101275,-39.909977, 0.994420,-0.003015,0.001009,0.105442
16615, -0.001953,-0.000488,1.015137, -0.610352,0.305176,0.793457, -2.250563,6.001501,-37.659416, 0.994423,-0.002864,0.001051,0.105420
16715, 0.002930,-0.004883,1.015625, -0.610352,0.305176,0.732422, -1.350338,5.101275,-38.859715, 0.994423,-0.002769,0.001031,0.105428
16815, 0.003418,-0.002441,1.021973, -0.610352,0.244141,0.915527, -2.400600,5.401350,-39.909977, 0.994425,-0.002703,0.000962,0.105404
16915, -0.002441,-0.004883,1.014160, -0.427246,0.122070,0.854492, -0.750188,4.201050,-39.459866, 0.994430,-0.002652,0.000941,0.105363
17015, 0.000488,-0.009277,1.008789, -0.610352,0.183105,0.915527, -2.250563,6.751688,-40.060017, 0.994430,-0.002552,0.000920,0.105363
17115, 0.002441,-0.002930,1.021484, -0.488281,0.183105,0.915527, -0.900225,4.801200,-38.859715, 0.994431,-0.002519,0.000877,0.105354
17216, 0.000488,0.000977,1.021484, -0.488281,0.183105,0.976562, -1.800450,6.301576,-39.759941, 0.994429,-0.002468,0.000800,0.105378
17316, 0.001465,0.003906,0.999512, -0.488281,0.183105,0.915527, -0.600150,4.801200,-37.959492, 0.994428,-0.002445,0.000784,0.105390
17416, -0.006348,-0.002930,1.011230, -0.610352,0.122070,0.976562, -1.200300,4.501125,-38.409603, 0.994427,-0.002391,0.000853,0.105398
17516, -0.003418,-0.004883,0.986816, -0.610352,0.183105,0.854492, -0.450113,4.501125,-38.709679, 0.994429,-0.002292,0.000893,0.105377
17616, 0.006836,0.000977,1.007324, -0.549316,0.244141,0.854492, -0.600150,5.101275,-37.959492, 0.994432,-0.002317,0.000897,0.105352
17716, -0.002441,0.004395,1.011230, -0.549316,0.305176,0.915527, -0.900225,4.801200,-37.509377, 0.994431,-0.002301,0.000915,0.105357
17816, -0.007324,0.002441,1.020508, -0.610352,0.244141,0.854492, 0.150038,5.101275,-39.309826, 0.994429,-0.002261,0.000880,0.105383
17917, -0.007324,-0.005371,1.007813, -0.732422,0.122070,0.976562, -1.650413,5.101275,-37.509377, 0.994428,-0.002189,0.000804,0.105396
18017, 0.001953,-0.006836,1.012695, -0.610352,0.183105,0.915527, -0.900225,5.851463,-38.259563, 0.994426,-0.002206,0.000866,0.105412
18117, 0.000000,-0.002930,0.998047, -0.671387,0.183105,0.976562, -1.200300,4.951238,-38.709679, 0.994423,-0.002159,0.000920,0.105443
18217, 0.000488,-0.003906,1.000000, -0.549316,0.244141,0.915527, -1.500375,4.951238,-39.759941, 0.994424,-0.002073,0.000919,0.105429
18317, -0.001465,-0.006348,1.010742, -0.610352,0.122070,0.854492, -1.650413,7.201800,-39.309826, 0.994424,-0.002037,0.000868,0.105434
18417, -0.008301,-0.002441,1.023438, -0.671387,0.122070,0.915527, -1.500375,6.001501,-38.709679, 0.994425,-0.002083,0.000892,0.105426
18517, -0.005371,-0.001953,0.997559, -0.610352,0.183105,0.854492, -0.750188,5.701426,-39.459866, 0.994424,-0.002075,0.000872,0.105433
18617, -0.001465,-0.004883,1.010742, -0.610352,0.244141,0.976562, -1.800450,5.701426,-38.109528, 0.994424,-0.002113,0.000812,0.105432
