451437,-0.018066,0.010742,1.061035,-0.854492,0.183105,0.183105,12.394804,358.163696,359.435883,"3
"
451544,-0.032227,0.010254,1.038574,-0.732422,0.488281,0.061035,12.395488,358.177917,359.427185,"3
"
451649,-0.020508,0.007324,1.057129,-0.732422,0.122070,0.183105,12.394978,358.186127,359.419250,"3
"
451755,-0.033203,0.001465,1.042969,-0.610352,0.427246,0.244141,12.398135,358.178101,359.414276,"3
"
451861,-0.023926,-0.003906,1.034668,-0.549316,0.488281,0.183105,12.399214,358.169159,359.414612,"3
"
451968,-0.014648,-0.004883,1.010742,-0.671387,0.549316,0.122070,12.401150,358.174683,359.421448,"3
"
452074,-0.011719,0.005371,1.026855,-0.610352,0.488281,0.122070,12.403973,358.172791,359.421783,"3
"
452137,-0.002930,0.012695,1.049316,-0.793457,0.122070,0.061035,12.404683,358.165649,359.425323,"3
"
452243,-0.014648,0.015625,1.064941,-0.793457,0.183105,0.122070,12.405357,358.179871,359.428009,"3
"
452349,-0.008789,0.004395,1.033203,-0.732422,0.244141,0.183105,12.406060,358.175659,359.430939,"3
"
452455,-0.015625,0.000488,1.068359,-0.732422,0.000000,0.305176,12.406744,358.186523,359.434540,"3
"
452560,-0.017090,0.009766,1.046875,-0.793457,0.244141,0.244141,12.406836,358.190399,359.431702,"3
"
452666,-0.052246,-0.030273,1.159180,-0.427246,-0.122070,0.305176,12.406585,358.201141,359.425964,"0
"
452772,0.022461,0.013184,1.057129,0.122070,-0.305176,0.488281,12.485509,358.833221,359.522919,"0
"
452878,0.052734,0.009766,1.023926,-1.220703,-0.305176,-0.976562,12.459607,359.558594,359.520935,"1
"
452942,0.065430,0.012695,1.071289,-1.220703,0.000000,-2.075195,12.586896,0.007989,359.592987,"0
"
453047,0.062988,-0.026367,1.004395,-0.976562,0.000000,-2.502441,12.795436,0.369620,359.657898,"2
"
453152,0.033203,-0.043945,1.031738,-1.892090,1.037598,-2.319336,13.067257,0.580720,359.717407,"5
"
453258,0.018555,-0.027344,1.272461,-0.976562,0.427246,-2.624511,13.310075,0.834978,359.783539,"8
"
453364,-0.050293,-0.012695,0.931152,-0.244141,1.098633,-2.685547,13.571119,0.983160,359.809967,"11
"
453470,0.054688,0.013184,0.973633,-0.671387,0.732422,-2.258301,13.832099,1.096973,359.763306,"15
"
453576,0.115234,-0.001953,1.251465,0.427246,1.220703,-1.953125,14.026105,1.219765,359.747833,"18
"
453639,0.013672,0.046387,0.803223,-0.488281,-1.220703,-1.953125,14.282354,1.249639,359.760010,"20
"
453745,-0.019043,0.025879,0.895020,-1.892090,0.427246,-2.319336,14.482979,1.260663,359.766174,"24
"
453852,0.012695,0.069336,0.912109,0.000000,-2.197266,-1.770019,14.700486,1.319775,359.818390,"26
"
453957,-0.076172,0.074219,1.405273,0.244141,2.075195,-2.441406,14.956361,1.479012,359.851196,"29
"
