527410,0.003418,0.029785,1.040527,-0.610352,0.122070,0.183105,187.392548,359.887482,1.027638,"-17
"
527517,-0.003906,0.018555,1.074707,-0.732422,0.244141,0.183105,187.392227,359.897186,1.029738,"-17
"
527623,-0.003418,0.012207,1.042480,-0.732422,0.549316,0.244141,187.394379,359.913452,1.024909,"-17
"
527729,-0.001465,0.023438,1.016113,-0.610352,0.488281,0.183105,187.392654,359.902161,1.028848,"-17
"
527835,-0.004883,0.014648,1.036621,-0.732422,0.610352,0.244141,187.394638,359.899689,1.019016,"-17
"
527899,-0.002441,0.014160,1.052246,-0.610352,0.183105,0.183105,187.396103,359.904907,1.023813,"-17
"
528005,0.001465,0.017090,1.054199,-0.671387,0.244141,0.183105,187.395065,359.900635,1.022419,"-17
"
528111,-0.005371,0.020996,1.041504,-0.610352,0.000000,0.244141,187.396744,359.891510,1.021520,"-17
"
528217,0.004395,0.021973,1.053223,-0.671387,0.244141,0.183105,187.397339,359.900208,1.030464,"-17
"
528323,0.004883,0.025391,1.040527,-0.732422,0.366211,0.183105,187.399979,359.903748,1.029077,"-17
"
528430,-0.003418,0.017578,1.028320,-0.732422,0.549316,0.244141,187.400650,359.891693,1.032318,"-17
"
528493,-0.006836,0.013184,1.026855,-0.610352,0.427246,0.244141,187.399811,359.879700,1.032662,"-17
"
528599,-0.010254,0.013672,1.021973,-0.671387,0.183105,0.244141,187.399979,359.873383,1.033975,"0
"
528706,0.116211,0.013672,1.071289,-0.427246,-0.244141,-1.953125,187.485153,358.910645,0.951852,"0
"
528812,0.104492,0.063477,1.031250,-1.098633,-0.976562,-7.629394,187.914978,358.407349,0.931918,"1
"
528919,0.032715,0.006836,1.075195,-0.610352,1.098633,-7.019042,188.690369,358.080017,0.920818,"6
"
529025,0.025391,-0.002930,1.072266,0.793457,-0.305176,-5.126953,189.387360,357.883362,0.906311,"16
"
529132,0.066406,0.015137,1.155762,0.122070,-0.732422,-2.136230,189.883408,357.516174,0.898944,"25
"
529195,0.027344,0.026855,1.191406,0.061035,-0.427246,-1.831055,190.075974,357.288940,0.909631,"32
"
529302,0.032715,0.051270,1.111816,-2.258301,-1.159668,-1.586914,190.214096,357.242676,0.886289,"34
"
529408,0.026855,0.040039,0.912598,-1.159668,-0.244141,-1.281738,190.366699,357.125336,0.864817,"36
"
529515,0.024414,0.035645,0.832031,0.122070,2.319336,0.122070,190.445267,357.134521,0.823983,"38
"
529621,0.063477,0.018555,0.987305,-0.793457,0.549316,0.061035,190.442703,357.128143,0.844376,"39
"
529727,0.052246,-0.009766,0.945313,0.732422,-0.732422,-2.197266,190.507507,357.109802,0.790433,"39
"
529834,0.061523,0.018555,1.256836,-0.610352,-1.647949,-1.708984,190.677353,357.116486,0.719167,"40
"
529898,0.002441,0.004395,0.846191,-1.525879,2.136230,-1.037598,190.833542,357.148682,0.582925,"42
"
530004,0.102539,0.013672,1.205566,-0.915527,-0.183105,0.793457,190.888763,357.183716,0.643380,"44
"
530111,-0.008301,-0.003418,0.951172,0.793457,-2.868652,1.220703,190.832535,357.119171,0.702616,"45
"
530217,0.025879,-0.018555,0.837402,0.183105,1.647949,0.915527,190.770782,357.236328,0.732914,"44
"
530323,0.095703,-0.057617,1.040527,-0.549316,0.183105,2.502441,190.610336,357.312988,0.775428,"43
"
530430,0.004395,0.002930,1.064453,-1.647949,2.197266,3.417969,190.318710,357.703888,0.778525,"41
"
530493,0.085449,0.120117,1.000977,-5.981445,-2.502441,1.342773,190.063660,357.665649,0.618156,"37
"
530600,0.015625,-0.032227,0.777832,-1.342773,0.732422,2.380371,189.863693,357.909332,0.539968,"34
"
530706,-0.021973,0.032227,1.412598,-0.427246,1.647949,2.929687,189.641434,357.772552,0.458183,"32
"
530813,0.045410,0.090332,0.643555,-0.183105,-1.281738,2.258301,189.340378,358.119873,0.575941,"29
"
530919,0.001465,-0.016113,1.023438,-1.770019,-1.281738,2.075195,189.185715,358.119019,0.568805,"25
"
531026,-0.019531,-0.067871,1.326172,-0.244141,-1.586914,3.417969,188.932678,358.558258,0.511542,"23
"
531133,-0.016113,0.012695,1.089844,-1.159668,1.953125,4.638672,188.597046,358.684235,0.483162,"19
"
531196,0.063477,-0.061035,0.854980,-1.831055,1.770019,3.662109,188.193146,358.797119,0.470463,"15
"
531303,-0.057129,0.018066,0.523438,0.549316,-3.662109,3.540039,187.933105,358.898468,0.429975,"10
"
531409,0.027832,-0.046387,1.043457,0.610352,2.563476,2.990722,187.658203,358.926666,0.538550,"6
"
531516,0.056641,-0.021973,1.366699,1.037598,-0.122070,2.441406,187.395264,359.018188,0.659694,"3
"
531622,0.071289,0.034180,1.043457,-0.671387,0.183105,2.624511,187.151627,358.946991,0.651716,"0
"
531728,0.056641,0.109375,1.151855,-1.098633,0.793457,1.525879,186.930298,358.757080,0.640246,"-3
"
531791,-0.007813,0.039551,0.898926,-1.403808,1.342773,1.220703,186.838089,358.690094,0.598105,"-6
"
531898,0.079102,-0.071777,1.116211,-0.305176,-0.366211,0.427246,186.783356,358.633118,0.578831,"-7
"
532004,-0.029785,0.049805,0.897461,-3.051758,0.427246,0.305176,186.741959,358.799103,0.632155,"-8
"
532111,-0.003906,-0.010742,1.403320,-1.647949,1.464844,-1.220703,186.808334,358.963043,0.549744,"-8
"
532217,-0.003418,-0.062500,1.308594,0.061035,0.976562,0.183105,186.942856,359.149323,0.461096,"-7
"
532323,0.001465,-0.022949,0.871582,0.854492,-1.220703,0.671387,186.911789,359.320679,0.538271,"-5
"
532430,-0.097168,0.012695,1.389648,0.183105,-0.793457,0.366211,186.844711,359.229309,0.544863,"-6
"
532493,-0.025391,0.017090,1.029297,0.549316,0.915527,0.610352,186.815765,359.336182,0.617592,"-7
"
532599,-0.045410,-0.029785,1.485352,-0.122070,-2.197266,0.793457,186.813171,359.360870,0.653876,"-7
"
532706,-0.072754,0.087891,0.976074,-1.342773,-0.610352,0.183105,186.761444,359.258667,0.683209,"-7
"
532812,-0.037109,0.001465,1.026855,-3.967285,-2.685547,-0.732422,186.772446,359.544952,0.649368,"-8
"
532919,-0.058594,0.095215,1.134277,-0.488281,0.000000,-2.380371,186.892197,359.492554,0.488329,"-8
"
533025,0.037598,-0.075195,1.077148,-0.488281,0.061035,-1.892090,187.120010,359.383118,0.434448,"-6
"
533131,-0.012207,-0.015137,1.019043,-0.122070,-1.159668,-1.098633,187.333878,359.395233,0.467463,"-3
"
533195,-0.008789,-0.042969,1.244141,1.342773,-0.122070,-1.037598,187.495453,359.423431,0.519347,"0
"
533301,-0.035645,-0.011230,0.956055,-1.525879,0.915527,-0.610352,187.609589,359.473297,0.605166,"1
"
533408,0.039063,-0.021484,0.889648,-1.525879,0.000000,-0.183105,187.739105,359.380188,0.532295,"2
"
533514,-0.013672,-0.000488,0.926758,-1.831055,4.150391,-0.061035,187.797150,359.356110,0.567017,"4
"
533620,0.099121,-0.107422,1.067871,1.281738,3.234863,0.000000,187.841217,359.385071,0.580807,"5
"
533726,-0.004395,-0.006836,1.080078,0.549316,-0.366211,-1.220703,187.876419,359.482147,0.595128,"5
"
